stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
5424,,"HIPPOD. BOITSFORT",,50.797123,4.394944,,,0,
5426,,"HERRMANN-DEBROUX",,50.811881,4.427820,,,0,
5427,,"HERRMANN-DEBROUX",,50.811647,4.427621,,,0,
5430,,"FAUCONNERIE",,50.800907,4.422359,,,0,
5449F,,"HIPPOD. BOITSFORT",,50.796800,4.398446,,,0,
5451,,"BOONDAEL GARE",,50.801438,4.393009,,,0,
5451F,,"BOONDAEL GARE",,50.801438,4.393009,,,0,
5452,,"WIENER",,50.798140,4.418256,,,0,
5453,,"DELLEUR",,50.795651,4.412956,,,0,
5454F,,"BOITSFORT GARE",,50.795593,4.406981,,,0,
5458,,"GENDARMES",,50.799463,4.379178,,,0,
5459F,,"BRESIL",,50.802854,4.390373,,,0,
5460F,,"MARIE-JOSE",,50.806653,4.387677,,,0,
5461F,,"SOLBOSCH",,50.810834,4.385835,,,0,
5462F,,"ULB",,50.813657,4.384332,,,0,
5466,,"ABBAYE",,50.819834,4.370512,,,0,
5467,,"VLEURGAT",,50.824108,4.366996,,,0,
5468,,"JEANNE",,50.815500,4.383566,,,0,
5469,,"DEFACQZ",,50.829416,4.361541,,,0,
5470,,"STEPHANIE",,50.833183,4.357651,,,0,
5471,,"HOPITAL BRUGMANN",,50.886216,4.333964,,,0,
5472,,"STIENON",,50.890881,4.330308,,,0,
5474,,"STADE",,50.893839,4.331926,,,0,
5475,,"BAILLI",,50.827628,4.363358,,,0,
5480,,"LA CHASSE",,50.830979,4.389845,,,0,
5501,,"GJ MARTIN",,50.836753,4.411540,,,0,
5502,,"LEOPOLD II",,50.836257,4.415230,,,0,
5503,,"JULES CESAR",,50.834663,4.421915,,,0,
5504,,"CHIEN VERT",,50.835002,4.428247,,,0,
5507,,"DE VILLALOBAR",,50.827840,4.438996,,,0,
5508,,"MADOUX",,50.827135,4.444942,,,0,
5509,,"RUE AU BOIS",,50.831131,4.451677,,,0,
5510,,"AVIATION",,50.834696,4.456609,,,0,
5512,,"ESCRIME",,50.838719,4.463992,,,0,
5515,,"DE BURBURE",,50.845317,4.473540,,,0,
5516,,"BEL-AIR",,50.845853,4.479758,,,0,
5517,,"LOUIS MARCELIS",,50.846268,4.484802,,,0,
5518,,"RUISSEAU",,50.846818,4.491262,,,0,
5519,,"TER MEEREN",,50.844993,4.499935,,,0,
5520F,,"BAN-EIK",,50.842114,4.502611,,,0,
5521,,"TER MEEREN",,50.845288,4.499688,,,0,
5522,,"RUISSEAU",,50.846828,4.490782,,,0,
5523,,"LOUIS MARCELIS",,50.846270,4.484267,,,0,
5524,,"BEL-AIR",,50.845869,4.479264,,,0,
5525,,"DE BURBURE",,50.845335,4.473043,,,0,
5528F,,"BAN-EIK",,50.842397,4.502451,,,0,
5529,,"AMITIE",,50.844605,4.465019,,,0,
5530,,"AMITIE",,50.844608,4.464510,,,0,
5531,,"GJ MARTIN",,50.836834,4.411412,,,0,
5532,,"EGLANTIERS",,50.844774,4.467008,,,0,
5533,,"EGLANTIERS",,50.844783,4.466496,,,0,
5551,,"ESCRIME",,50.838098,4.463160,,,0,
5553,,"AVIATION",,50.834894,4.456936,,,0,
5554,,"RUE AU BOIS",,50.830978,4.451379,,,0,
5555,,"MADOUX",,50.827387,4.444659,,,0,
5556,,"DE VILLALOBAR",,50.827858,4.438684,,,0,
5559,,"CHIEN VERT",,50.835083,4.427821,,,0,
5560,,"JULES CESAR",,50.834960,4.420425,,,0,
5561F,,"LEOPOLD II",,50.836232,4.415438,,,0,
5562,,"GJ MARTIN",,50.837595,4.412111,,,0,
5601,,"TROIS COULEURS",,50.821865,4.447474,,,0,
5602,,"AUDERGHEM-FORET",,50.818472,4.450646,,,0,
5603,,"DREVE DES BRULES",,50.818899,4.457204,,,0,
5604,,"TIR AUX PIGEONS",,50.819810,4.467423,,,0,
5605,,"QUATRE BRAS",,50.820296,4.476975,,,0,
5611,,"MUSEE D'IXELLES",,50.829965,4.369547,,,0,
5612,,"MUSEE D'IXELLES",,50.829785,4.369746,,,0,
5655,,"QUATRE BRAS",,50.820442,4.476770,,,0,
5656,,"TIR AUX PIGEONS",,50.819863,4.467693,,,0,
5657,,"DREVE DES BRULES",,50.818973,4.457374,,,0,
5658,,"AUDERGHEM-FORET",,50.818609,4.450335,,,0,
5659,,"TROIS COULEURS",,50.822144,4.447460,,,0,
5700G,,"DE WAND",,50.895098,4.357463,,,0,
5701,,"ESPLANADE",,50.900108,4.348126,,,0,
5704F,,"ARAUCARIA",,50.892871,4.363956,,,0,
5705,,"BUISSONNETS",,50.891291,4.368867,,,0,
5710F,,"VERBOEKHOVEN",,50.871388,4.375288,,,0,
5711F,,"PAVILLON",,50.869258,4.370997,,,0,
5714,,"THOMAS",,50.865348,4.362872,,,0,
5715F,,"HEEMBEEK",,50.886989,4.376573,,,0,
5716F,,"HEEMBEEK",,50.887374,4.376410,,,0,
5717F,,"HEEMBEEK",,50.887012,4.376683,,,0,
5718,,"ORBAN",,50.826901,4.327151,,,0,
5735,,"GILLON",,50.855891,4.366991,,,0,
5740,,"VERBOEKHOVEN",,50.871379,4.375217,,,0,
5741,,"PAVILLON",,50.869914,4.371608,,,0,
5742B,,"STEPHENSON",,50.869591,4.367190,,,0,
5757,,"ORBAN",,50.827270,4.327492,,,0,
5757F,,"ORBAN",,50.827279,4.327477,,,0,
5758F,,"DOCKS BRUXSEL",,50.879173,4.374834,,,0,
5759F,,"DOCKS BRUXSEL",,50.879569,4.374806,,,0,
5760,,"DOCKS BRUXSEL",,50.878679,4.377120,,,0,
5761,,"DOCKS BRUXSEL",,50.878903,4.376690,,,0,
5762,,"THOMAS",,50.865689,4.364534,,,0,
5765F,,"PAVILLON",,50.869555,4.371338,,,0,
5766,,"VERBOEKHOVEN",,50.871128,4.376282,,,0,
5772,,"BUISSONNETS",,50.891533,4.368331,,,0,
5773,,"ARAUCARIA",,50.893700,4.362556,,,0,
5776,,"ESPLANADE",,50.900459,4.348084,,,0,
5779,,"DE WAND",,50.895188,4.355108,,,0,
5781F,,"ANCRE",,50.890145,4.377451,,,0,
5782F,,"ANCRE",,50.890338,4.377721,,,0,
5783F,,"ZAVELPUT",,50.893951,4.382853,,,0,
5784F,,"ZAVELPUT",,50.894329,4.382867,,,0,
5785F,,"PETER BENOIT",,50.895101,4.387260,,,0,
5786F,,"PETER BENOIT",,50.895523,4.389136,,,0,
5787F,,"CHEMIN VERT",,50.896448,4.393529,,,0,
5788F,,"CHEMIN VERT",,50.896664,4.394069,,,0,
5789F,,"NELSON MANDELA",,50.898857,4.397553,,,0,
5790F,,"NELSON MANDELA",,50.899072,4.398079,,,0,
5791F,,"M. YOURCENAR",,50.902695,4.397882,,,0,
5792F,,"M. YOURCENAR",,50.903054,4.398209,,,0,
5793F,,"SIMONE VEIL",,50.904986,4.401154,,,0,
5794F,,"SIMONE VEIL",,50.905166,4.401729,,,0,
5795G,,"MERCATOR",,50.908380,4.395715,,,0,
5796G,,"MERCATOR",,50.908451,4.395445,,,0,
5797F,,"HOPITAL MILITAIRE",,50.908279,4.389796,,,0,
5798F,,"HOPITAL MILITAIRE",,50.907965,4.389397,,,0,
5802,,"TILLEUL",,50.875920,4.392843,,,0,
5803G,,"HELMET",,50.873428,4.386924,,,0,
5804G,,"FOYER SCHAERBEEK.",,50.871651,4.384372,,,0,
5805,,"WAELHEM",,50.870156,4.382107,,,0,
5806,,"DE WAND",,50.895399,4.356785,,,0,
5810,,"TIMMERMANS",,50.818572,4.340952,,,0,
5811,,"MOLIERE-LONGCHAMP",,50.816262,4.339974,,,0,
5813,,"ROOSENDAEL",,50.810319,4.337566,,,0,
5817F,,"UCCLE CALEVOET",,50.791821,4.332703,,,0,
5823,,"CREMATORIUM",,50.784415,4.328056,,,0,
5824,,"CREMATORIUM",,50.784830,4.328375,,,0,
5825,,"ENGELAND",,50.788856,4.333542,,,0,
5826,,"BOURDON",,50.786881,4.329615,,,0,
5827F,,"GLOBE",,50.800610,4.336480,,,0,
5828F,,"XAVIER DE BUE",,50.804197,4.336690,,,0,
5829F,,"XAVIER DE BUE",,50.803019,4.336592,,,0,
5830F,,"BENS",,50.807235,4.336844,,,0,
5831F,,"BENS",,50.807469,4.336801,,,0,
5832F,,"ROOSENDAEL",,50.810714,4.337778,,,0,
5833F,,"ROOSENDAEL",,50.809636,4.337297,,,0,
5834F,,"COGHEN",,50.813241,4.338827,,,0,
5835F,,"COGHEN",,50.812899,4.338628,,,0,
5836F,,"ALTITUDE CENT",,50.816971,4.336994,,,0,
5837F,,"ALTITUDE CENT",,50.816566,4.336214,,,0,
5838F,,"JUPITER",,50.819596,4.337148,,,0,
5839F,,"JUPITER",,50.819470,4.336808,,,0,
5853B,,"GLOBE",,50.799455,4.336493,,,0,
5853G,,"GLOBE",,50.799531,4.336466,,,0,
5856,,"ROOSENDAEL",,50.810063,4.337543,,,0,
5858,,"MOLIERE-LONGCHAMP",,50.816405,4.340144,,,0,
5859,,"TIMMERMANS",,50.818968,4.341236,,,0,
5860,,"BOURDON",,50.787161,4.329852,,,0,
5865,,"WAELHEM",,50.870061,4.381499,,,0,
5866,,"FOYER SCHAERBEEK.",,50.871929,4.384974,,,0,
5867F,,"HELMET",,50.874138,4.387720,,,0,
5868,,"TILLEUL",,50.875809,4.392352,,,0,
5874F,,"LEKAERTS",,50.871499,4.406216,,,0,
5905,,"AQUIRIS",,50.903895,4.412156,,,0,
5906,,"RIVE DROITE",,50.901712,4.408686,,,0,
5908,,"CERES",,50.895430,4.402952,,,0,
5910,,"CHEMIN DE FER",,50.889409,4.397078,,,0,
5911B,,"PONT ALBERT",,50.881474,4.382494,,,0,
5913,,"MONNOYER",,50.885481,4.390023,,,0,
5915,,"FOREST CENTRE",,50.812101,4.318878,,,0,
5916,,"EGIDE VAN OPHEM",,50.796220,4.324184,,,0,
5916F,,"EGIDE VAN OPHEM",,50.796219,4.324185,,,0,
5917F,,"WAGON",,50.796829,4.329470,,,0,
5920C,,"CARREFOUR STALLE",,50.795966,4.320384,,,0,
5920H,,"CARREFOUR STALLE",,50.795961,4.320170,,,0,
5921B,,"CARREFOUR STALLE",,50.795942,4.320812,,,0,
5921G,,"CARREFOUR STALLE",,50.795930,4.320966,,,0,
5922,,"EGGERGAT",,50.794272,4.312968,,,0,
5923,,"EGGERGAT",,50.795119,4.315950,,,0,
5952F,,"WAGON",,50.796742,4.329050,,,0,
5953,,"EGIDE VAN OPHEM",,50.796311,4.323759,,,0,
5953F,,"EGIDE VAN OPHEM",,50.796318,4.323759,,,0,
5958C,,"PONT ALBERT",,50.882253,4.384620,,,0,
5959,,"CHEMIN DE FER",,50.888744,4.396438,,,0,
5961,,"CERES",,50.895385,4.403336,,,0,
5965,,"MONNOYER",,50.885437,4.390410,,,0,
5967,,"RIVE DROITE",,50.901505,4.408885,,,0,
5968,,"AQUIRIS",,50.903499,4.412256,,,0,
6004,,"MENNEKENS",,50.853893,4.316207,,,0,
6005,,"JOSEPH BAECK",,50.851744,4.316905,,,0,
6008,,"ACACIAS",,50.834302,4.393363,,,0,
6009,,"ACACIAS",,50.834115,4.393126,,,0,
6017,,"HOUWAERT",,50.852987,4.373581,,,0,
6018,,"STEURS",,50.852825,4.378168,,,0,
6019,,"FUSS",,50.853948,4.380753,,,0,
6020,,"CLAYS",,50.853914,4.383279,,,0,
6021,,"CHASSEURS ARDEN.",,50.849259,4.389462,,,0,
6022B,,"WAPPERS",,50.845027,4.395125,,,0,
6023,,"JAMBLINNE DE MEUX",,50.846809,4.393402,,,0,
6024,,"CHEVALERIE",,50.842637,4.395658,,,0,
6053,,"CHEVALERIE",,50.842763,4.395899,,,0,
6054B,,"WAPPERS",,50.844840,4.395358,,,0,
6055,,"JAMBLINNE DE MEUX",,50.847060,4.393260,,,0,
6056,,"CHASSEURS ARDEN.",,50.849111,4.389839,,,0,
6058,,"CLAYS",,50.853903,4.383962,,,0,
6059,,"FUSS",,50.853517,4.380696,,,0,
6060,,"STEURS",,50.852933,4.377799,,,0,
6061,,"BOSSUET",,50.853870,4.373165,,,0,
6062,,"RUE TRAVERSIERE",,50.854551,4.368894,,,0,
6068,,"BARA",,50.838807,4.337050,,,0,
6070,,"JOSEPH BAECK",,50.852014,4.316947,,,0,
6071,,"MENNEKENS",,50.855826,4.316659,,,0,
6081B,,"FERNAND LEGER",,50.875408,4.410155,,,0,
6082,,"LUTHER",,50.849327,4.385650,,,0,
6099,,"AVENUE DU ROI",,50.831452,4.334500,,,0,
6100,,"MOORSLEDE",,50.877572,4.351034,,,0,
6106,,"BETHLEEM",,50.830132,4.337425,,,0,
6112,,"FLAGEY",,50.828273,4.372017,,,0,
6113F,,"GERMOIR",,50.829955,4.379824,,,0,
6114F,,"EGLISE ST-ANTOINE",,50.829900,4.386634,,,0,
6117,,"PLACE ST-PIERRE",,50.837270,4.396066,,,0,
6121F,,"GUILLAUME TELL",,50.828128,4.341869,,,0,
6122,,"PRINC. CLEMENTINE",,50.877132,4.353791,,,0,
6123,,"MASUI",,50.868871,4.362104,,,0,
6153,,"PLACE ST-PIERRE",,50.837081,4.395711,,,0,
6155F,,"LA CHASSE",,50.830431,4.389192,,,0,
6156F,,"EGLISE ST-ANTOINE",,50.829852,4.386154,,,0,
6157F,,"GERMOIR",,50.829919,4.379554,,,0,
6158,,"LEVURE",,50.828018,4.375186,,,0,
6158H,,"LEVURE",,50.828028,4.375196,,,0,
6165,,"GUILLAUME TELL",,50.828698,4.340716,,,0,
6166,,"BETHLEEM",,50.829907,4.338050,,,0,
6171,,"MOORSLEDE",,50.877518,4.350310,,,0,
6172,,"JACOBS FONTAINE",,50.878928,4.342935,,,0,
6173,,"PRINCE LEOPOLD",,50.883144,4.341753,,,0,
6174F,,"PRINC. CLEMENTINE",,50.876997,4.354658,,,0,
6175,,"AVENUE DU ROI",,50.831830,4.333762,,,0,
6177F,,"THOMAS",,50.867119,4.363786,,,0,
6190,,"BRABANCONNE",,50.852119,4.387783,,,0,
6191,,"BRABANCONNE",,50.851728,4.387294,,,0,
6201F,,"LEFRANCQ",,50.861404,4.368416,,,0,
6202F,,"ROBIANO",,50.860790,4.371323,,,0,
6204F,,"PATRIE",,50.856230,4.391249,,,0,
6209,,"BERKENDAEL",,50.818079,4.346047,,,0,
6210,,"BIENFAITEURS",,50.857731,4.383811,,,0,
6214,,"PATRIE",,50.856167,4.391746,,,0,
6253,,"BERKENDAEL",,50.817656,4.346160,,,0,
6258F,,"PATRIE",,50.856734,4.391036,,,0,
6308,,"CONGRES",,50.850418,4.364228,,,0,
6313F,,"POELAERT",,50.837012,4.353406,,,0,
6314,,"LOUISE",,50.835673,4.355167,,,0,
6352,,"POELAERT",,50.837219,4.353264,,,0,
6355,,"PALAIS",,50.843837,4.360876,,,0,
6356,,"PARC",,50.846613,4.362363,,,0,
6357,,"CONGRES",,50.850684,4.364438,,,0,
6361,,"LOUISE",,50.835888,4.355039,,,0,
6369,,"MERIDIEN",,50.856809,4.369347,,,0,
6406,,"LEPOUTRE",,50.819878,4.359400,,,0,
6408,,"LEPOUTRE",,50.819959,4.359159,,,0,
6410,,"SAINTE-MARIE",,50.858169,4.368372,,,0,
6411,,"SAINTE-MARIE",,50.858091,4.368127,,,0,
6418,,"ROBIANO",,50.860305,4.371337,,,0,
6419F,,"ROBIANO",,50.860979,4.370727,,,0,
6420G,,"VANDERKINDERE",,50.814339,4.348376,,,0,
6421F,,"VANDERKINDERE",,50.813378,4.348149,,,0,
6422F,,"VANDERKINDERE",,50.813198,4.348560,,,0,
6423F,,"VANDERKINDERE",,50.812915,4.347440,,,0,
6424F,,"VANDERKINDERE",,50.814348,4.347510,,,0,
6428,,"JANSON",,50.825964,4.354644,,,0,
6428F,,"JANSON",,50.825784,4.354601,,,0,
6430,,"JANSON",,50.826009,4.354786,,,0,
6430F,,"JANSON",,50.826144,4.354828,,,0,
6432,,"TRONE",,50.840537,4.366324,,,0,
6433,,"TRONE",,50.840315,4.367127,,,0,
6435,,"BOTANIQUE",,50.853536,4.366082,,,0,
6438,,"BOTANIQUE",,50.853715,4.365770,,,0,
6439,,"MONTANA",,50.799589,4.376795,,,0,
6440,,"MONTANA",,50.799585,4.376343,,,0,
6442,,"GARE CENTRALE",,50.846506,4.359369,,,0,
6443,,"GARE CENTRALE",,50.845957,4.358090,,,0,
6444,,"GARE CENTRALE",,50.845927,4.357792,,,0,
6445,,"GARE CENTRALE",,50.845858,4.357294,,,0,
6448,,"DIAMANT",,50.849465,4.402304,,,0,
6449,,"DIAMANT",,50.848712,4.401753,,,0,
6450,,"DIAMANT",,50.848802,4.401668,,,0,
6451,,"DIAMANT",,50.849103,4.401571,,,0,
6453,,"WASHINGTON",,50.821838,4.362820,,,0,
6454,,"DIAMANT",,50.849234,4.401540,,,0,
6456F,,"PRINC. ELISABETH",,50.873267,4.377632,,,0,
6457F,,"PRINC. ELISABETH",,50.873010,4.378128,,,0,
6459G,,"PRINC. ELISABETH",,50.872983,4.376875,,,0,
6461G,,"PRINC. ELISABETH",,50.872585,4.376544,,,0,
6462F,,"MERODE",,50.839301,4.399631,,,0,
6463F,,"MERODE",,50.839184,4.399971,,,0,
6464,,"MAELBEEK",,50.843725,4.378319,,,0,
6465,,"MAELBEEK",,50.843551,4.378072,,,0,
6468,,"DEMEY",,50.813187,4.422657,,,0,
6469,,"DEMEY",,50.812620,4.423124,,,0,
6471,,"ETANGS NOIRS",,50.857234,4.332479,,,0,
6472,,"THIEFFRY",,50.832934,4.401811,,,0,
6473,,"THIEFFRY",,50.832846,4.401926,,,0,
6474F,,"STOCKEL",,50.841350,4.465339,,,0,
6475F,,"STOCKEL",,50.841009,4.465309,,,0,
6476,,"TOMBERG",,50.842837,4.424814,,,0,
6477,,"TOMBERG",,50.842932,4.425034,,,0,
6481,,"ROI BAUDOUIN",,50.896840,4.329706,,,0,
6482,,"ROI BAUDOUIN",,50.896813,4.329876,,,0,
6483B,,"VEEWEYDE",,50.830338,4.301111,,,0,
6484B,,"VEEWEYDE",,50.829745,4.300692,,,0,
6485G,,"ESPLANADE",,50.899576,4.348519,,,0,
6486G,,"ESPLANADE",,50.899681,4.348488,,,0,
6504,,"JACOBS FONTAINE",,50.878901,4.342438,,,0,
6505,,"FOYER JETTOIS",,50.878984,4.338516,,,0,
6552,,"FOYER JETTOIS",,50.879035,4.338118,,,0,
6601,,"LEMONNIER",,50.840381,4.340599,,,0,64
6604F,,"PORTE DE FLANDRE",,50.853991,4.342195,,,0,
6607,,"YSER",,50.857741,4.348783,,,0,
6608G,,"ARTS ET METIERS",,50.847997,4.337780,,,0,
6648F,,"TRIANGLE",,50.850009,4.334997,,,0,
6649F,,"PORTE DE NINOVE",,50.850667,4.338989,,,0,
6650G,,"ARTS ET METIERS",,50.847602,4.337914,,,0,
6651,,"YSER",,50.857525,4.348670,,,0,
6653F,,"PORTE DE NINOVE",,50.850353,4.338531,,,0,
6654F,,"PORTE DE FLANDRE",,50.853685,4.341809,,,0,
6657,,"LEMONNIER",,50.840048,4.340684,,,0,64
6659F,,"PTE D'ANDERLECHT",,50.844281,4.339209,,,0,
6702,,"BORNE",,50.855459,4.335186,,,0,
6705F,,"BARA",,50.838915,4.337476,,,0,
6706,,"SAVONNERIE",,50.853178,4.331389,,,0,
6754,,"BORNE",,50.854151,4.335549,,,0,
6755,,"COMTE DE FLANDRE",,50.856013,4.338104,,,0,
6792F,,"VAN BEETHOVEN",,50.828862,4.292786,,,0,
6799F,,"VAN BEETHOVEN",,50.828656,4.292407,,,0,
6800F,,"GARE DE JETTE",,50.880240,4.330053,,,0,
6803F,,"LENOIR",,50.876838,4.328183,,,0,
6804F,,"PLACE R. ASTRID",,50.873369,4.325787,,,0,
6805F,,"BROUSTIN",,50.867910,4.326554,,,0,
6808G,,"CONSEIL",,50.839317,4.329540,,,0,
6809F,,"DOUVRES",,50.836065,4.314026,,,0,
6810,,"MEIR",,50.832679,4.301780,,,0,
6811,,"YSAYE",,50.830780,4.297495,,,0,
6812,,"MEIR",,50.832679,4.301780,,,0,
6856,,"YSAYE",,50.830357,4.296602,,,0,
6856B,,"YSAYE",,50.830357,4.296602,,,0,
6857,,"MEIR",,50.832599,4.302702,,,0,
6858G,,"DOUVRES",,50.836122,4.314737,,,0,
6860G,,"CONSEIL",,50.839140,4.329839,,,0,
6864F,,"BROUSTIN",,50.868309,4.326364,,,0,
6865F,,"MIROIR",,50.871221,4.324418,,,0,
6866F,,"PLACE R. ASTRID",,50.873537,4.325971,,,0,
6867F,,"LENOIR",,50.876532,4.328050,,,0,
6869G,,"GARE DE JETTE",,50.880121,4.330420,,,0,
6934F,,"FORT-JACO",,50.789621,4.373830,,,0,
7330,,"DIEWEG",,50.795596,4.348866,,,0,
7331,,"THEVENET",,50.794716,4.352426,,,0,
7332,,"LANCASTER",,50.794677,4.357854,,,0,
7465,,"KEYENBEMPT",,50.793425,4.320560,,,0,
7468,,"GRAND'ROUTE",,50.787383,4.316901,,,0,
7469,,"DROGENBOS",,50.784594,4.318938,,,0,
7472,,"DROGENBOS",,50.784693,4.318950,,,0,
7474,,"GRAND'ROUTE",,50.787735,4.317477,,,0,
7501,,"HIPPODROME",,50.849530,4.505415,,,0,
7614F,,"BARRIERE",,50.827428,4.343563,,,0,
7645F,,"LEFRANCQ",,50.861231,4.369277,,,0,
7939,,"MERODE",,50.839312,4.399610,,,0,
7968B,,"PETILLON",,50.830021,4.402957,,,0,
8011,,"DE BROUCKERE",,50.850095,4.352165,,,0,15
8012,,"DE BROUCKERE",,50.849821,4.352486,,,0,15
0010115,,"4 - Boulevard Anspach",,50.850262,4.351740,,,2,15
0010215,,"2 - Place De Brouckère",,50.851997,4.353216,,,2,15
0010315,,"3 - Place De Brouckère",,50.851161,4.352890,,,2,15
0010415,,"1 - Place De Brouckère",,50.851404,4.352492,,,2,15
8021,,"GARE CENTRALE",,50.846679,4.358551,,,0,16
0020816,,"8 - Rue de Loxum",,50.846802,4.358656,,,2,16
8022,,"GARE CENTRALE",,50.846349,4.358776,,,0,16
0020116,,"1 - Putterie",,50.846092,4.358117,,,2,16
0020216,,"2 - Rue des Colonies",,50.846496,4.359040,,,2,16
0020316,,"3 - Rue des Colonies",,50.846263,4.359026,,,2,16
0020416,,"3 - Rue des Colonies",,50.846236,4.358926,,,2,16
0020516,,"5 - Rue Montagne du Parc",,50.846029,4.359338,,,2,16
0020616,,"6 - Putterie",,50.845867,4.358373,,,2,16
0020716,,"7 - Rue de Loxum",,50.846721,4.358344,,,2,16
8031,,"PARC",,50.845628,4.362431,,,0,17
8032,,"PARC",,50.845688,4.362979,,,0,17
0030117,,"1 - Rue Royale",,50.846631,4.362561,,,2,17
8041,,"ARTS-LOI",,50.845476,4.369121,,,0,18
8042,,"ARTS-LOI",,50.845333,4.369620,,,0,18
0040118,,"1 - Rue de la Loi",,50.845544,4.368085,,,2,18
0040218,,"2 - Rue de la Loi",,50.845796,4.368071,,,2,18
0040318,,"3 - Avenue des Arts",,50.845751,4.369150,,,2,18
0040418,,"4 - Avenue des Arts",,50.845330,4.368800,,,2,18
0040518,,"5 - Boulevard du Régent",,50.845962,4.368988,,,2,18
0040618,,"6 - Boulevard du Régent",,50.845082,4.368487,,,2,18
8051,,"MAELBEEK",,50.843790,4.377084,,,0,19
8052,,"MAELBEEK",,50.843654,4.377588,,,0,19
0050119,,"1 - Chaussée d'Etterbeek",,50.843571,4.378137,,,2,19
0050219,,"2 - Rue de la Loi",,50.843836,4.376348,,,2,19
0050319,,"3 - Rue de la Loi",,50.843871,4.377853,,,2,19
0050419,,"4 - Rue Joseph II",,50.844761,4.376391,,,2,19
0050519,,"5 - Rue de la Loi",,50.844078,4.376476,,,2,19
8061,,"SCHUMAN",,50.842972,4.380974,,,0,20
8062,,"SCHUMAN",,50.842756,4.381829,,,0,20
0060120,,"1 - Rue de la Loi",,50.842819,4.380707,,,2,20
0060420,,"3 - Rond-point Schuman",,50.842738,4.383234,,,2,20
0060520,,"2 - Rond-point Schuman",,50.842325,4.383064,,,2,20
8071,,"MERODE",,50.839534,4.397696,,,0,21
8072,,"MERODE",,50.839363,4.398282,,,0,21
0070121,,"1 - Avenue de l'Yser",,50.839787,4.397885,,,2,21
0070221,,"2 - Avenue de Tervuren",,50.839517,4.398751,,,2,21
0070321,,"3 - Avenue des Celtes",,50.839148,4.398296,,,2,21
0070421,,"4 - Avenue des Gaulois",,50.839212,4.397586,,,2,21
0070521,,"7 - Square Princesse Jean de Mérode",,50.839400,4.399432,,,2,21
0070621,,"8 - Rue des Tongres",,50.838636,4.399645,,,2,21
8081,,"MONTGOMERY",,50.837822,4.407364,,,0,37
0080137,,"1 - Square Maréchal Montgomery",,50.837589,4.408777,,,2,37
0080237,,"2 - Boulevard Saint-Michel",,50.836880,4.407977,,,2,37
0080337,,"3 - Square Maréchal Montgomery",,50.837150,4.406756,,,2,37
0080437,,"4 - Avenue de Tervuren",,50.837986,4.406459,,,2,37
0080537,,"5 - Boulevard Brand Whitlock",,50.838076,4.408290,,,2,37
8082,,"MONTGOMERY",,50.837806,4.407955,,,0,37
8091,,"JOSEPH.-CHARLOTTE",,50.840366,4.413792,,,0,36
0090136,,"1 - Square Joséphine-Charlotte",,50.839998,4.412977,,,2,36
0090236,,"2 - Avenue de Woluwe-St-Lambert",,50.840483,4.413659,,,2,36
0090336,,"3 - Avenue de Broqueville",,50.840195,4.413871,,,2,36
8092,,"JOSEPH.-CHARLOTTE",,50.840527,4.414051,,,0,36
8101,,"GRIBAUMONT",,50.842506,4.418286,,,0,35
0100135,,"1 - Avenue du Roi Chevalier",,50.842549,4.417636,,,2,35
0100235,,"1 - Avenue du Roi Chevalier",,50.842737,4.418133,,,2,35
0100335,,"2 - Avenue du Roi Chevalier",,50.842252,4.418048,,,2,35
0100435,,"3 - Avenue Gribaumont",,50.842261,4.417607,,,2,35
0100535,,"4 - Avenue Gribaumont",,50.842666,4.417736,,,2,35
8102,,"GRIBAUMONT",,50.842594,4.418967,,,0,35
8111,,"TOMBERG",,50.844316,4.425819,,,0,34
0110134,,"1 - Avenue Paul Hymans",,50.843642,4.424822,,,2,34
0110234,,"2 - Avenue Paul Hymans",,50.844739,4.425831,,,2,34
0110334,,"3 - Place du Tomberg",,50.844082,4.426611,,,2,34
0110434,,"4 - Place du Tomberg",,50.843588,4.425517,,,2,34
8112,,"TOMBERG",,50.844833,4.426369,,,0,34
8121,,"ROODEBEEK",,50.847530,4.435656,,,0,33
0120133,,"1 - Parking Roodebeek",,50.847790,4.435917,,,2,33
0120233,,"2 - Avenue Paul Hymans",,50.847897,4.437521,,,2,33
0120333,,"3 - Avenue Paul Hymans",,50.847612,4.437832,,,2,33
0120433,,"4 - Woluwe Shopping Center",,50.847716,4.438515,,,2,33
0120533,,"5 - Avenue Paul Hymans",,50.847197,4.434950,,,2,33
0120633,,"6 - Avenue Paul Hymans",,50.847413,4.434326,,,2,33
8122,,"ROODEBEEK",,50.847552,4.436102,,,0,33
8131,,"VANDERVELDE",,50.847387,4.446705,,,0,32
0130132,,"1 - Avenue Emile Vandervelde",,50.847692,4.448526,,,2,32
0130232,,"2 - Avenue Emile Vandervelde",,50.847342,4.447815,,,2,32
8132,,"VANDERVELDE",,50.847439,4.447303,,,0,32
8141,,"ALMA",,50.849881,4.453149,,,0,31
0140131,,"3 - Place de l'Alma",,50.849980,4.453467,,,2,31
0140231,,"2 - Place de la Vecquée",,50.849909,4.452832,,,2,31
0140431,,"R MARTIN V",,50.850002,4.453294,,,2,31
8142,,"ALMA",,50.849991,4.453400,,,0,31
8151,,"CRAINHEM",,50.848796,4.458719,,,0,30
0150130,,"1 - Avenue de Wezembeek",,50.848781,4.458723,,,2,30
